Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,HomeStreak,Orig. Scheduled,HomeGame,Index,year
47,202305210,boxscore,TOR,BAL,L,3,8,11,25-22,5, 8.5,Baumann,García,,3:31,D,"41,643",.98,----,,True,698,2023
46,202305210,boxscore,PHI,CHC,W,2,1,,22-24,4, 7.0,Strahm,Alzolay,Kimbrel,2:36,D,"44,108",.88,++,,True,699,2023
46,202305210,boxscore,ATL,SEA,W,3,2,,29-17,1,up 5.0,Shuster,Kirby,Iglesias,2:05,D,"40,213",1.27,+,,True,700,2023
47,202305211,boxscore,NYM,CLE,W,5,4,,24-23,2, 5.0,Robertson,Stephan,,2:30,D,"39,995",.99,++++,,True,701,2023
48,202305212,boxscore,NYM,CLE,W,2,1,,25-23,2, 5.0,Verlander,Bieber,Raley,2:06,N,"29,862",1.05,+++++,,True,702,2023
49,202305220,boxscore,TBR,TOR,W,6,4,,35-14,1,up 3.0,Fleming,Bassitt,Fairbanks,2:32,N,"8,857",1.19,+,,True,703,2023
48,202305220,boxscore,COL,MIA,W,5,3,,20-28,5, 9.5,Bird,Cabrera,Johnson,2:14,N,"20,331",.50,+,,True,704,2023
47,202305220,boxscore,PHI,ARI,L,3,6,,22-25,4, 7.0,Henry,Wheeler,Chafin,2:57,N,"34,040",.89,-,,True,705,2023
49,202305220,boxscore,LAA,BOS,W,2,1,,26-23,3, 4.0,Silseth,Crawford,,2:05,N,"25,314",.99,++,,True,706,2023
47,202305220,boxscore,SEA,OAK,W,11,2,,23-24,4, 6.0,Castillo,Muller,,2:44,N,"15,418",.70,+,,True,707,2023
47,202305220,boxscore,PIT,TEX,W,6,4,,25-22,1, Tied,Ortiz,Sborz,,2:29,N,"10,574",1.11,+,,True,708,2023
49,202305220,boxscore,KCR,DET,L,5,8,10,14-35,5, 11.5,Lange,Barlow,Cisnero,3:22,N,"14,229",.10,----,,True,709,2023
47,202305220,boxscore,ATL,LAD,L,6,8,,29-18,1,up 4.5,Phillips,Morton,Graterol,2:54,N,"40,205",1.31,-,,True,710,2023
47,202305220,boxscore,MIL,HOU,L,2,12,,25-22,1, Tied,Javier,Burnes,,2:41,N,"22,583",1.18,-,,True,711,2023
47,202305220,boxscore,CLE,CHW,W,3,0,,21-26,3, 3.5,Gaddis,Scholtens,Clase,2:16,N,"13,878",.66,+,,True,712,2023
48,202305220,boxscore,MIN,SFG,L,1,4,,25-23,1,up 2.5,Manaea,Ober,Alexander,2:39,N,"16,627",1.02,--,,True,713,2023
47,202305220,boxscore,CIN,STL,W-wo,6,5,10,20-27,4, 5.0,Gibaut,Helsley,,3:15,N,"9,194",.59,+,,True,714,2023
49,202305230,boxscore,MIN,SFG,L,3,4,,25-24,1,up 2.5,Cobb,López,Doval,2:40,N,"20,790",1.03,---,,True,715,2023
50,202305230,boxscore,TBR,TOR,L,1,20,,35-15,1,up 3.0,Berríos,Bradley,,2:31,N,"11,906",1.15,-,,True,716,2023
48,202305230,boxscore,ATL,LAD,L,1,8,,29-19,1,up 4.5,Miller,Strider,,2:48,N,"36,731",1.33,--,,True,717,2023
50,202305230,boxscore,LAA,BOS,W,4,0,,27-23,3, 4.0,Canning,Bello,,2:13,N,"25,798",1.05,+++,,True,718,2023
47,202305230,boxscore,CHC,NYM,W,7,2,,21-26,3, 4.5,Smyly,Megill,,2:46,N,"35,958",.74,+,,True,719,2023
50,202305230,boxscore,KCR,DET,W,4,1,,15-35,5, 10.5,Cuas,Rodriguez,Chapman,2:30,N,"13,443",.09,+,,True,720,2023
48,202305230,boxscore,MIL,HOU,W,6,0,,26-22,1,up 1.0,Rea,France,,2:36,N,"23,062",1.16,+,,True,721,2023
48,202305230,boxscore,SEA,OAK,W,3,2,,24-24,4, 6.0,Gonzales,Medina,Sewald,2:19,N,"15,646",.73,++,,True,722,2023
48,202305230,boxscore,WSN,SDP,L,4,7,,20-28,5, 9.0,Darvish,Ramírez,Hader,3:05,N,"21,438",.55,-,,True,723,2023
48,202305230,boxscore,PIT,TEX,L,1,6,,25-23,2, 1.0,Eovaldi,Hill,,2:13,N,"12,061",1.18,-,,True,724,2023
49,202305230,boxscore,COL,MIA,W,5,4,,21-28,5, 9.5,Gomber,Pérez,Johnson,2:28,N,"19,470",.54,++,,True,725,2023
48,202305230,boxscore,PHI,ARI,L,3,4,,22-26,4, 7.0,Castro,Domínguez,,2:47,N,"33,420",.83,--,,True,726,2023
50,202305230,boxscore,NYY,BAL,W-wo,6,5,10,30-20,3, 5.0,King,Baker,,3:05,N,"40,652",1.17,+++++,,True,727,2023
48,202305230,boxscore,CIN,STL,L,5,8,,20-28,5, 6.0,Wainwright,Ashcraft,Helsley,2:33,N,"14,159",.61,-,,True,728,2023
48,202305230,boxscore,CLE,CHW,L,2,4,,21-27,3, 3.5,Cease,Allen,Graveman,2:29,N,"14,524",.73,-,,True,729,2023
49,202305240,boxscore,CIN,STL,W,10,3,,21-28,4, 6.0,Lively,Matz,,2:39,N,"12,626",.58,+,,True,730,2023
49,202305240,boxscore,ATL,LAD,W-wo,4,3,,30-19,1,up 5.5,Iglesias,Bickford,,2:42,N,"37,838",1.38,+,,True,731,2023
48,202305240,boxscore,CHC,NYM,W,4,2,,22-26,3, 4.5,Stroman,Senga,Leiter,2:19,N,"33,636",.81,++,,True,732,2023
50,202305240,boxscore,MIN,SFG,W,7,1,,26-24,1,up 2.5,Ryan,DeSclafani,,2:52,D,"23,464",.96,+,,True,733,2023
49,202305240,boxscore,PIT,TEX,L,2,3,,25-24,2, 2.0,Pérez,Oviedo,Smith,2:21,D,"18,347",1.12,--,,True,734,2023
51,202305240,boxscore,NYY,BAL,L,6,9,,30-21,3, 6.0,Baumann,Cordero,Bautista,2:46,N,"39,455",1.27,-,,True,735,2023
51,202305240,boxscore,KCR,DET,L,4,6,,15-36,5, 11.5,Vest,Taylor,Lange,2:56,N,"11,898",.10,-,,True,736,2023
51,202305240,boxscore,LAA,BOS,W,7,3,,28-23,3, 4.0,Anderson,Paxton,,2:33,N,"26,596",1.09,++++,,True,737,2023
49,202305240,boxscore,CLE,CHW,L,0,6,,21-28,3, 4.5,Kopech,Quantrill,,2:08,D,"17,767",.70,--,,True,738,2023
49,202305240,boxscore,SEA,OAK,W,6,1,,25-24,4, 6.0,Miller,Waldichuk,,2:39,N,"14,899",.81,+++,,True,739,2023
50,202305240,boxscore,COL,MIA,L,2,10,,21-29,5, 9.5,Alcantara,Kauffmann,,2:32,N,"19,546",.58,-,,True,740,2023
49,202305240,boxscore,WSN,SDP,W,5,3,,21-28,5, 9.0,Williams,Weathers,Finnegan,2:25,N,"20,388",.54,+,,True,741,2023
49,202305240,boxscore,MIL,HOU,W,4,0,,27-22,1,up 2.0,Houser,Bielak,,2:09,D,"28,262",1.18,++,,True,742,2023
51,202305240,boxscore,TBR,TOR,W,7,3,,36-15,1,up 3.0,McClanahan,Kikuchi,,2:25,N,"8,699",1.20,+,,True,743,2023
49,202305240,boxscore,PHI,ARI,W-wo,6,5,10,23-26,4, 7.0,Kimbrel,Ruiz,,3:32,D,"41,544",.80,+,,True,744,2023
51,202305250,boxscore,COL,MIA,W-wo,7,6,,22-29,5, 9.0,Suter,Brazoban,,3:14,D,"20,738",.53,+,,True,745,2023
48,202305250,boxscore,DET,CHW,W,7,2,,23-25,2, 2.0,Faedo,Giolito,,2:45,N,"15,003",.83,++,,True,746,2023
49,202305250,boxscore,CHC,NYM,L,1,10,,22-27,3, 4.5,Carrasco,Hendricks,,2:43,N,"35,446",.85,-,,True,747,2023
52,202305250,boxscore,NYY,BAL,L,1,3,,30-22,3, 7.0,Gibson,Schmidt,Cano,2:53,N,"41,520",1.18,--,,True,748,2023
50,202305250,boxscore,ATL,PHI,W,8,5,,31-19,1,up 5.5,Anderson,Soto,Iglesias,2:44,N,"43,216",1.43,++,,True,749,2023
50,202305250,boxscore,SEA,OAK,W,3,2,,26-24,4, 5.5,Gilbert,Lovelady,Sewald,2:00,N,"19,268",.82,++++,,True,750,2023
50,202305250,boxscore,CIN,STL,L,1,2,,21-29,5, 6.0,Mikolas,Sims,Gallegos,2:29,D,"15,978",.63,-,,True,751,2023
50,202305250,boxscore,WSN,SDP,L,6,8,,21-29,5, 10.0,Carlton,Harvey,Hader,3:19,D,"17,524",.55,-,,True,752,2023
52,202305250,boxscore,TBR,TOR,W,6,3,,37-15,1,up 3.0,Eflin,Manoah,Poche,2:36,D,"10,736",1.14,++,,True,753,2023
50,202305250,boxscore,MIL,SFG,L,0,5,,27-23,1,up 1.5,Junis,Teheran,,2:46,N,"24,536",1.30,-,,True,754,2023
50,202305260,boxscore,CLE,STL,W,4,3,,22-28,3, 3.5,Bieber,Liberatore,Clase,2:30,N,"31,303",.53,+,,True,755,2023
51,202305260,boxscore,BAL,TEX,L,2,12,,33-18,2, 4.0,Gray,Rodriguez,,2:36,N,"20,293",1.18,-,,True,756,2023
50,202305260,boxscore,CHC,CIN,L,0,9,,22-28,3, 4.5,Greene,Steele,,2:41,D,"31,946",.76,--,,True,757,2023
53,202305260,boxscore,TBR,LAD,W,9,3,,38-15,1,up 4.0,Criswell,Syndergaard,,2:45,N,"19,715",.99,+++,,True,758,2023
51,202305260,boxscore,MIN,TOR,L,1,3,,26-25,1,up 2.0,Gausman,Varland,Romano,2:46,N,"25,061",.99,-,,True,759,2023
52,202305260,boxscore,COL,NYM,L,2,5,,22-30,5, 9.0,Scherzer,Seabold,Ottavino,2:46,N,"30,288",.58,-,,True,760,2023
51,202305260,boxscore,ATL,PHI,L,4,6,,31-20,1,up 4.5,Walker,Jiménez,Kimbrel,2:55,N,"40,533",1.37,-,,True,761,2023
51,202305260,boxscore,ARI,BOS,L,2,7,,29-22,2, 1.5,Sale,Pfaadt,,2:45,N,"25,467",1.27,--,,True,762,2023
49,202305260,boxscore,DET,CHW,L,3,12,,23-26,2, 2.0,Lynn,Wentz,,2:41,N,"21,701",.89,-,,True,763,2023
52,202305260,boxscore,KCR,WSN,L,10,12,,15-37,5, 11.5,Corbin,Lyles,Kuhl,3:12,N,"15,878",.07,--,,True,764,2023
52,202305260,boxscore,LAA,MIA,L,2,6,,28-24,3, 5.0,Luzardo,Detmers,,2:42,N,"32,130",1.11,-,,True,765,2023
51,202305260,boxscore,SEA,PIT,L,6,11,,26-25,4, 6.5,Keller,Kirby,,2:37,N,"32,209",.90,-,,True,766,2023
53,202305260,boxscore,NYY,SDP,L,1,5,,30-23,3, 8.0,Musgrove,Vásquez,,2:46,N,"46,724",.93,---,,True,767,2023
53,202305260,boxscore,OAK,HOU,L,2,5,,10-43,5, 23.5,Brown,Kaprielian,Pressly,2:23,N,"13,345",.00,---------,,True,768,2023
51,202305260,boxscore,MIL,SFG,L,1,15,,27-24,1,up 0.5,Wood,Peralta,Beck,2:42,N,"30,347",1.27,--,,True,769,2023
52,202305270,boxscore,MIL,SFG,L,1,3,,27-25,1,up 0.5,Webb,Strzelecki,Doval,2:33,D,"39,269",1.23,---,,True,770,2023
54,202305270,boxscore,OAK,HOU,L,3,6,,10-44,5, 24.5,Valdez,Pruitt,Pressly,2:41,D,"9,293",.00,----------,,True,771,2023
53,202305270,boxscore,LAA,MIA,L,5,8,10,28-25,3, 6.0,Floro,Barria,,3:33,N,"38,131",.99,--,,True,772,2023
53,202305270,boxscore,COL,NYM,W,10,7,,23-30,5, 9.0,Lawrence,Brigham,Johnson,2:58,N,"36,874",.52,+,,True,773,2023
52,202305270,boxscore,SEA,PIT,W,5,0,,27-25,4, 6.5,Castillo,Velasquez,,2:32,D,"44,624",.79,+,,True,774,2023
51,202305270,boxscore,CLE,STL,L,1,2,10,22-29,3, 4.5,Helsley,Sandlin,Gallegos,3:01,N,"32,224",.57,-,,True,775,2023
52,202305270,boxscore,ARI,BOS,L,1,2,,29-23,2, 2.5,Whitlock,Davies,Jansen,2:49,D,"29,142",1.27,---,,True,776,2023
51,202305270,boxscore,CHC,CIN,L,5,8,,22-29,5, 4.5,Farmer,Fulmer,Díaz,2:57,N,"36,372",.69,---,,True,777,2023
53,202305270,boxscore,KCR,WSN,L,2,4,,15-38,5, 12.5,Thompson,Taylor,Finnegan,2:52,D,"19,130",.06,---,,True,778,2023
54,202305270,boxscore,NYY,SDP,W-wo,3,2,10,31-23,3, 7.0,Holmes,Martinez,,2:32,D,"46,963",.92,+,,True,779,2023
54,202305270,boxscore,TBR,LAD,L,5,6,,38-16,1,up 4.0,Almonte,Poche,Ferguson,2:46,D,"23,443",1.01,-,,True,780,2023
52,202305270,boxscore,BAL,TEX,L,3,5,,33-19,2, 4.0,Heaney,Kremer,,2:28,D,"37,939",1.18,--,,True,781,2023
50,202305270,boxscore,DET,CHW,W,7,3,,24-26,2, 2.0,Foley,Kelly,,2:36,D,"24,685",.85,+,,True,782,2023
52,202305270,boxscore,MIN,TOR,W,9,7,,27-25,1,up 2.0,López,Bassitt,Stewart,2:50,D,"29,111",.92,+,,True,783,2023
52,202305270,boxscore,ATL,PHI,L,1,2,,31-21,1,up 4.5,Wheeler,Morton,Kimbrel,2:24,D,"42,665",1.37,--,,True,784,2023
53,202305280,boxscore,ATL,PHI,W,11,4,,32-21,1,up 4.5,Strider,Covey,,2:52,N,"43,109",1.48,+,,True,785,2023
55,202305280,boxscore,OAK,HOU,L,1,10,,10-45,5, 24.5,Javier,Medina,,2:37,D,"8,809",.00,-----------,,True,786,2023
53,202305280,boxscore,BAL,TEX,W,3,2,,34-19,2, 4.0,Coulombe,Ragans,Bautista,2:30,D,"25,124",1.19,+,,True,787,2023
54,202305280,boxscore,KCR,WSN,W-wo,3,2,,16-38,5, 11.5,Barlow,Kuhl,,2:35,D,"18,319",.04,+,,True,788,2023
52,202305280,boxscore,CHC,CIN,L,5,8,,22-30,5, 5.5,Ashcraft,Smyly,Díaz,3:15,D,"40,551",.65,----,,True,789,2023
53,202305280,boxscore,MIL,SFG,W,7,5,,28-25,1,up 1.5,Rea,Cobb,Williams,2:47,D,"34,581",1.23,+,,True,790,2023
55,202305280,boxscore,TBR,LAD,W,11,10,,39-16,1,up 4.0,Beeks,González,Adam,2:53,D,"21,043",1.00,+,,True,791,2023
55,202305280,boxscore,NYY,SDP,W,10,7,,32-23,3, 7.0,Cole,Darvish,,2:42,D,"47,295",.99,++,,True,792,2023
54,202305280,boxscore,COL,NYM,W,11,10,,24-30,5, 8.0,Lambert,Nogosek,,2:57,D,"47,471",.56,++,,True,793,2023
53,202305280,boxscore,SEA,PIT,W-wo,6,3,10,28-25,3, 5.5,Saucedo,Stephenson,,2:54,D,"38,219",.86,++,,True,794,2023
54,202305280,boxscore,LAA,MIA,L,0,2,,28-26,4, 6.0,Pérez,Sandoval,Chargois,2:48,D,"36,345",.91,---,,True,795,2023
53,202305280,boxscore,ARI,BOS,W,4,2,,30-23,2, 1.5,Kelly,Houck,Castro,2:43,D,"26,051",1.23,+,,True,796,2023
53,202305280,boxscore,MIN,TOR,L,0,3,,27-26,1,up 1.0,Berríos,Ober,Romano,2:47,D,"31,025",.98,-,,True,797,2023
51,202305280,boxscore,DET,CHW,W-wo,6,5,10,25-26,2, 1.0,Lange,López,,3:13,D,"22,644",.87,++,,True,798,2023
52,202305280,boxscore,CLE,STL,W-wo,4,3,,23-29,3, 3.5,Curry,Helsley,,2:38,D,"27,398",.50,+,,True,799,2023
56,202305290,boxscore,OAK,ATL,W,7,2,,11-45,5, 24.5,Erceg,Soroka,,2:31,N,"8,556",.00,+,,True,800,2023
54,202305290,boxscore,ARI,COL,W,7,5,,31-23,2, 1.5,Nelson,Kauffmann,Chafin,2:43,D,"15,304",1.31,++,,True,801,2023
56,202305290,boxscore,STL,KCR,L,0,7,,24-32,5, 5.5,Mayers,Wainwright,,2:47,D,"45,911",.62,--,,True,802,2023
54,202305290,boxscore,BAL,CLE,L,0,5,,34-20,2, 4.0,Allen,Wells,,2:19,D,"25,249",1.12,-,,True,803,2023
55,202305290,boxscore,LAD,WSN,W,6,1,,33-22,1,up 1.5,Miller,Williams,,2:10,N,"47,067",1.31,+,,True,804,2023
52,202305290,boxscore,DET,TEX,L,0,5,,25-27,2, 2.0,Eovaldi,Boyd,,2:35,D,"19,021",.90,-,,True,805,2023
54,202305290,boxscore,SFG,PIT,W,14,4,,28-26,3, 4.5,DeSclafani,Hill,,2:20,D,"39,323",1.08,+,,True,806,2023
54,202305290,boxscore,SEA,NYY,L,4,10,,28-26,4, 6.5,Germán,Miller,,2:50,N,"34,154",.96,-,,True,807,2023
53,202305290,boxscore,HOU,MIN,L,5,7,10,31-22,2, 3.0,Duran,Abreu,,2:56,D,"40,744",1.32,-,,True,808,2023
56,202305290,boxscore,CHW,LAA,L,4,6,,22-34,4, 7.0,Canning,Kopech,Estévez,2:49,N,"23,599",.35,---,,True,809,2023
53,202305290,boxscore,CHC,TBR,W,1,0,,23-30,4, 5.0,Stroman,Bradley,,2:05,D,"38,163",.55,+,,True,810,2023
57,202305300,boxscore,OAK,ATL,W-wo,2,1,,12-45,5, 24.5,Fujinami,Iglesias,,2:19,N,"5,116",.00,++,,True,811,2023
55,202305300,boxscore,SFG,PIT,L,1,2,,28-27,3, 5.5,Moreta,Manaea,Bednar,2:44,N,"24,166",1.10,-,,True,812,2023
54,202305300,boxscore,CHC,TBR,W,2,1,,24-30,4, 4.0,Merryweather,McClanahan,Alzolay,2:20,N,"31,762",.60,++,,True,813,2023
55,202305300,boxscore,TOR,MIL,W,7,2,,29-26,4, 9.0,Kikuchi,Houser,,2:31,N,"32,930",.74,++,,True,814,2023
57,202305300,boxscore,CHW,LAA,W,7,3,,23-34,4, 6.0,Giolito,Anderson,,2:43,N,"22,135",.30,+,,True,815,2023
54,202305300,boxscore,BOS,CIN,L,8,9,,28-26,5, 9.5,Lively,Bello,Díaz,3:12,N,"31,642",.79,--,,True,816,2023
54,202305300,boxscore,HOU,MIN,W,5,1,,32-22,2, 3.0,Bielak,Ryan,,2:30,N,"34,604",1.25,+,,True,817,2023
57,202305300,boxscore,STL,KCR,W,2,1,,25-32,5, 4.5,Mikolas,Hernández,Gallegos,2:19,N,"38,406",.56,+,,True,818,2023
55,202305300,boxscore,MIA,SDP,L,4,9,,28-27,2, 4.0,Martinez,Floro,,3:21,N,"11,930",1.18,-,,True,819,2023
55,202305300,boxscore,NYM,PHI,W,2,0,,28-27,2, 4.0,Senga,Suárez,Robertson,2:20,N,"36,236",1.14,+,,True,820,2023
56,202305300,boxscore,LAD,WSN,W,9,3,,34-22,1,up 1.5,Gonsolin,Irvin,,2:19,N,"46,571",1.25,++,,True,821,2023
53,202305300,boxscore,DET,TEX,L,6,10,,25-28,2, 2.0,Anderson,Faedo,,2:41,N,"14,616",.86,--,,True,822,2023
55,202305300,boxscore,ARI,COL,W,5,1,,32-23,2, 1.5,Gallen,Freeland,,2:27,N,"11,146",1.34,+++,,True,823,2023
55,202305300,boxscore,SEA,NYY,L,2,10,,28-27,4, 7.5,Cortes,Gilbert,,2:54,N,"26,846",.86,--,,True,824,2023
55,202305300,boxscore,BAL,CLE,W,8,5,,35-20,2, 3.0,Gibson,Quantrill,Bautista,2:44,N,"11,709",1.13,+,,True,825,2023
56,202305310,boxscore,SEA,NYY,W-wo,1,0,10,29-27,4, 6.5,Topa,Marinaccio,,2:32,N,"24,596",.77,+,,True,826,2023
55,202305310,boxscore,CHC,TBR,L,3,4,,24-31,4, 5.0,Poche,Leiter,Beeks,2:53,D,"29,360",.70,-,,True,827,2023
55,202305310,boxscore,HOU,MIN,L,2,8,,32-23,2, 3.0,Varland,Brown,,2:50,N,"37,127",1.28,-,,True,828,2023
56,202305310,boxscore,TOR,MIL,L,2,4,,29-27,4, 10.0,Teheran,Manoah,Williams,2:44,N,"42,205",.77,-,,True,829,2023
58,202305310,boxscore,OAK,ATL,L,2,4,,12-46,5, 24.5,Shuster,Kaprielian,Iglesias,2:19,D,"6,429",.00,-,,True,830,2023
56,202305310,boxscore,ARI,COL,W,6,0,,33-23,2, 0.5,Henry,Lamet,,2:38,N,"11,844",1.28,++++,,True,831,2023
54,202305310,boxscore,DET,TEX,W,3,2,,26-28,2, 2.0,Vest,Dunning,Lange,2:44,D,"20,968",.78,+,,True,832,2023
55,202305310,boxscore,BOS,CIN,L,4,5,,28-27,5, 10.5,Gibaut,Winckowski,Farmer,3:02,N,"32,593",.70,---,,True,833,2023
56,202305310,boxscore,BAL,CLE,L,8,12,,35-21,2, 4.0,Curry,Givens,,3:11,D,"11,304",1.16,-,,True,834,2023
56,202305310,boxscore,NYM,PHI,W,4,1,,29-27,2, 4.0,Carrasco,Nola,Robertson,2:29,N,"39,641",1.21,++,,True,835,2023
58,202305310,boxscore,CHW,LAA,L,5,12,,23-35,4, 7.0,Barria,Lynn,Davidson,2:47,D,"17,015",.33,-,,True,836,2023
57,202305310,boxscore,LAD,WSN,L,6,10,,34-23,1,up 0.5,Finnegan,Graterol,Harvey,2:49,D,"36,552",1.24,-,,True,837,2023
56,202305310,boxscore,MIA,SDP,W-wo,2,1,,29-27,2, 4.0,Okert,Hader,,2:24,N,"11,773",1.11,+,,True,838,2023
56,202305310,boxscore,SFG,PIT,L,4,9,,28-28,3, 5.5,Keller,Wood,,2:32,D,"23,827",1.01,--,,True,839,2023
56,202306010,boxscore,HOU,LAA,W,5,2,,33-23,2, 2.5,Blanco,Detmers,Pressly,2:36,N,"34,037",1.36,+,,True,840,2023
57,202306010,boxscore,ARI,COL,W-wo,5,4,,34-23,1, Tied,Ginkel,Johnson,,2:53,D,"16,492",1.25,+++++,,True,841,2023
56,202306010,boxscore,BOS,CIN,W,8,2,,29-27,5, 10.0,Martin,Herget,,2:38,N,"31,204",.70,+,,True,842,2023
57,202306010,boxscore,MIN,CLE,W-wo,7,6,,30-27,1,up 2.5,Jax,Morgan,,2:34,N,"16,788",1.15,++,,True,843,2023
57,202306010,boxscore,TOR,MIL,W,3,1,,30-27,4, 9.5,Gausman,Peralta,Romano,2:20,D,"42,059",.74,+,,True,844,2023
57,202306010,boxscore,NYM,PHI,W,4,2,,30-27,2, 3.5,Scherzer,Walker,Smith,2:32,D,"38,302",1.24,+++,,True,845,2023
57,202306010,boxscore,MIA,SDP,L,1,10,,29-28,3, 4.5,Musgrove,Luzardo,,2:27,D,"8,405",1.14,-,,True,846,2023
58,202306020,boxscore,NYM,TOR,L,0,3,,30-28,2, 3.5,Bassitt,Verlander,Romano,2:36,N,"42,637",1.15,-,,True,847,2023
57,202306020,boxscore,HOU,LAA,W,6,2,,34-23,2, 2.5,Valdez,Ohtani,,2:36,N,"38,692",1.35,++,,True,848,2023
56,202306020,boxscore,TEX,SEA,W,2,0,,36-20,1,up 2.5,Gray,Castillo,Smith,2:05,N,"31,685",1.39,+,,True,849,2023
57,202306020,boxscore,CIN,MIL,L,4,5,11,26-31,3, 4.0,Peguero,Cruz,Wilson,3:31,N,"44,073",.93,--,,True,850,2023
57,202306020,boxscore,SDP,CHC,L,1,2,,26-31,4, 8.5,Taillon,Wacha,Leiter,2:44,N,"43,593",.73,-,,True,851,2023
57,202306020,boxscore,WSN,PHI,W,8,7,,25-32,4, 8.0,Finnegan,Brogdon,,3:18,N,"29,827",.51,++,,True,852,2023
58,202306020,boxscore,MIA,OAK,W,4,0,,30-28,2, 3.5,Cabrera,Fujinami,,2:18,N,"8,582",1.05,+,,True,853,2023
57,202306020,boxscore,KCR,COL,L,2,7,,17-40,5, 13.5,Suter,Hernández,Lawrence,2:41,N,"23,482",.04,--,,True,854,2023
57,202306020,boxscore,SFG,BAL,L,2,3,,28-29,3, 6.5,Kremer,Webb,Bautista,2:29,N,"27,873",.93,---,,True,855,2023
58,202306020,boxscore,LAD,NYY,W,8,4,,35-23,1, Tied,Kershaw,Severino,,2:26,N,"52,534",1.22,+,,True,856,2023
56,202306020,boxscore,PIT,STL,W,7,5,,29-27,2, 0.5,Ramirez,Gallegos,Bednar,3:03,N,"24,388",1.21,+++,,True,857,2023
59,202306020,boxscore,CHW,DET,W,3,0,,24-35,4, 7.5,Middleton,Olson,Graveman,2:32,N,"20,229",.35,+,,True,858,2023
58,202306020,boxscore,MIN,CLE,W,1,0,,31-27,1,up 3.5,Stewart,Sandlin,Duran,2:33,N,"26,818",1.16,+++,,True,859,2023
58,202306020,boxscore,ARI,ATL,W,3,2,,35-23,1, Tied,Kelly,Morton,Castro,2:11,N,"27,469",1.33,++++++,,True,860,2023
60,202306030,boxscore,CHW,DET,W-wo,2,1,10,25-35,4, 6.5,López,Cisnero,,2:42,D,"24,674",.37,++,,True,861,2023
58,202306030,boxscore,SFG,BAL,W,4,0,,29-29,3, 5.5,Cobb,Bradish,,2:35,N,"32,416",.86,+,,True,862,2023
59,202306030,boxscore,ARI,ATL,L,2,5,,35-24,1, Tied,Strider,Nelson,Iglesias,2:44,N,"36,529",1.31,-,,True,863,2023
58,202306030,boxscore,KCR,COL,L,4,6,,17-41,5, 13.5,Carasiti,Lynch,Lawrence,2:55,D,"16,492",.03,---,,True,864,2023
58,202306030,boxscore,WSN,PHI,L,2,4,,25-33,5, 9.0,Covey,Gore,Kimbrel,2:24,D,"30,959",.56,-,,True,865,2023
58,202306030,boxscore,SDP,CHC,W,6,0,,27-31,4, 7.5,Darvish,Smyly,,2:32,N,"42,655",.65,+,,True,866,2023
59,202306030,boxscore,MIA,OAK,W,12,1,,31-28,2, 3.5,Pérez,Medina,Soriano,3:01,D,"10,649",1.12,++,,True,867,2023
59,202306030,boxscore,LAD,NYY,L,3,6,,35-24,1, Tied,Cole,Grove,Holmes,2:38,D,"52,975",1.21,-,,True,868,2023
58,202306030,boxscore,HOU,LAA,W,9,6,,35-23,2, 2.5,Javier,Sandoval,,3:12,D,"39,222",1.36,+++,,True,869,2023
57,202306030,boxscore,TEX,SEA,W,16,6,,37-20,1,up 2.5,Sborz,Woo,,3:01,D,"34,435",1.40,++,,True,870,2023
59,202306030,boxscore,NYM,TOR,L,1,2,,30-29,3, 4.5,Pearson,Robertson,Swanson,2:48,D,"37,704",1.13,--,,True,871,2023
58,202306030,boxscore,CIN,MIL,L,8,10,,26-32,3, 5.0,Rea,Ashcraft,Williams,2:58,D,"25,485",.83,---,,True,872,2023
57,202306030,boxscore,PIT,STL,W,4,3,,30-27,2, 0.5,Moreta,Montgomery,Bednar,2:32,D,"29,161",1.24,++++,,True,873,2023
59,202306030,boxscore,MIN,CLE,L,2,4,,31-28,1,up 3.5,Allen,Gray,Clase,2:36,N,"27,153",1.21,-,,True,874,2023
57,202306031,boxscore,BOS,TBR,W,8,5,,30-27,5, 10.0,Kluber,Beeks,Jansen,2:55,D,"31,303",.78,++,,True,875,2023
58,202306032,boxscore,BOS,TBR,L,2,4,,30-28,5, 10.0,Faucher,Jansen,Adam,3:02,N,"30,784",.84,-,,True,876,2023
59,202306040,boxscore,WSN,PHI,L,3,11,,25-34,5, 10.0,Suárez,Williams,,2:57,D,"29,546",.50,--,,True,877,2023
59,202306040,boxscore,SFG,BAL,L,3,8,,29-30,3, 5.5,Wells,DeSclafani,,2:37,D,"35,571",.92,-,,True,878,2023
59,202306040,boxscore,BOS,TBR,L,2,6,,30-29,5, 11.0,Bradley,Houck,,2:37,D,"34,192",.80,--,,True,879,2023
60,202306040,boxscore,LAD,NYY,L,1,4,,35-25,1, Tied,Holmes,Phillips,Peralta,2:35,D,"52,816",1.28,--,,True,880,2023
59,202306040,boxscore,HOU,LAA,L,1,2,,35-24,2, 3.5,Devenski,Maton,Estévez,2:20,D,"40,831",1.37,-,,True,881,2023
58,202306040,boxscore,TEX,SEA,W,12,3,,38-20,1,up 3.5,Eovaldi,Miller,,2:51,D,"36,495",1.28,+++,,True,882,2023
